kommun;year;value
0581;2018;-55037.733985
0581;2019;-57942.914417
0581;2020;-57434.658972
0581;2021;-58257.908873
0581;2022;-83669.597574
0581;2023;-65274.677432
0581;2024;-69456.690578
0581;2025;-49542.379782
0582;2015;-49486.16573
0582;2016;-51488.196084
0582;2017;-54309.62055
0582;2018;-56099.466411
0582;2019;-59288.52728
0582;2020;-59510.536398
0582;2021;-62967.355006
0582;2022;-65322.300121
0582;2023;-72265.420058
0582;2024;-73269.930354
0582;2025;-73727.291229
0583;2015;-49834.790108
0583;2016;-51850.940866
0583;2017;-54266.917725
0583;2018;-56862.24735
0583;2019;-57958.578527
0583;2020;-60081.966086
0583;2021;-63019.347896
0583;2022;-64199.688986
0583;2023;-70046.560556
0583;2024;-73471.46305
0583;2025;-74259.905868
0584;2015;-50953.017416
0584;2016;-55214.888405
0584;2017;-57847.190406
0584;2018;-58474.314613
0584;2019;-61366.585891
0584;2020;-61070.456689
0584;2021;-63984.723698
0584;2022;-65772.356637
0584;2023;-71303.605058
0584;2024;-73367.022697
0584;2025;-74279.396045
0586;2015;-49366.776934
0586;2016;-50635.165493
0586;2017;-53564.935786
0586;2018;-55822.489314
0586;2019;-57732.905829
0586;2020;-58151.645207
0586;2021;-59046.765008
0586;2022;-61741.912824
0586;2023;-68326.427772
0586;2024;-70273.880467
0586;2025;-71565.763453
0604;2015;-49937.127123
0604;2016;-50178.403756
0604;2017;-54428.276269
0604;2018;-57184.133489
0604;2019;-59371.933411
0604;2020;-61026.975517
0604;2021;-62146.546721
0604;2022;-64059.056272
0604;2023;-72772.767075
0604;2024;-76404.737384
0604;2025;-73997.372646
0617;2015;-53384.065588
0617;2016;-53065.106604
0617;2017;-54536.319737
0617;2018;-58232.099018
0617;2019;-61603.789127
0617;2020;-62058.872478
0617;2021;-62626.018809
0617;2022;-68813.625768
0617;2023;-74551.589877
0617;2024;-74319.242142
0617;2025;-72897.669256
0642;2015;-50549.951097
0642;2016;-52573.34625
0642;2017;-57442.68559
0642;2018;-57759.421081
0642;2019;-61561.179698
0642;2020;-58624.50914
0642;2021;-61373.351279
0642;2022;-61252.389804
0642;2023;-66233.469711
0642;2024;-71848.169608
0642;2025;-72518.155314
0643;2015;-48222.025809
0643;2016;-49647.678232
0643;2017;-51645.842127
0643;2018;-52836.16145
0643;2019;-55302.903563
0643;2020;-56583.922472
0643;2021;-56130.913349
0643;2022;-60049.664839
0643;2023;-63875.480226
0643;2024;-69174.866231
0643;2025;-70286.211235
0662;2015;-50518.10604
0662;2016;-52892.801411
0662;2017;-55450.032063
0662;2018;-57905.449308
0662;2019;-58724.62704
0662;2020;-58690.872279
0662;2021;-61780.315334
0662;2022;-66566.093416
0662;2023;-73455.22851
0662;2024;-77450.64971
0662;2025;-75111.588283
0665;2015;-50422.898594
0665;2016;-49751.685723
0665;2017;-53829.696532
0665;2018;-54861.158798
0665;2019;-55321.821366
0665;2020;-55263.693917
0665;2021;-58792.689543
0665;2022;-59089.740137
0665;2023;-66887.313483
0665;2024;-68352.782462
0665;2025;-67658.970756
0680;2015;-48438.556747
0680;2016;-49852.923568
0680;2017;-51129.297867
0680;2018;-52585.884415
0680;2019;-54830.083427
0680;2020;-56486.543984
0680;2021;-56631.14383
0680;2022;-59084.960789
0680;2023;-64323.020505
0680;2024;-66917.862029
0680;2025;-68793.772612
0682;2015;-52097.172507
0682;2016;-54614.925373
0682;2017;-59049.906986
0682;2018;-63224.576675
