kommun;year;value
2084;2016;44379.301412
2084;2017;45734.563123
2084;2018;53841.744201
2084;2019;52115.45431
2084;2020;56818.355226
2084;2021;61598.822246
2084;2022;65212.890284
2084;2023;112964.444249
2084;2024;115647.811928
2084;2025;114747.429134
2085;2015;19076.284045
2085;2016;17217.651209
2085;2017;17762.336989
2085;2018;17597.751058
2085;2019;12201.687858
2085;2020;8606.938806
2085;2021;7522.436502
2085;2022;6280.575267
2085;2023;4942.46648
2085;2024;3143.76361
2085;2025;3360.062659
2101;2015;28500.598393
2101;2016;26502.73224
2101;2017;25474.898236
2101;2018;25431.764307
2101;2019;25423.155044
2101;2020;28800.645819
2101;2021;27544.757033
2101;2022;25691.461948
2101;2023;27621.56999
2101;2024;30721.609799
2101;2025;29813.12336
2104;2015;2660.307366
2104;2016;2624.424927
2104;2017;2593.064182
2104;2018;2603.624245
2104;2019;4698.268669
2104;2020;6626.332288
2104;2021;7194.71706
2104;2022;7726.773649
2104;2023;7702.048218
2104;2024;21576.23101
2104;2025;32532.501641
2121;2015;349.202197
2121;2016;1385.26352
2121;2017;647.084159
2121;2018;7897.466621
2121;2019;18250.214225
2121;2020;27794.037012
2121;2021;31263.342157
2121;2022;33255.033557
2121;2023;33852.841649
2121;2024;34456.044441
2121;2025;36608.232789
2132;2015;5466.069547
2132;2016;7512.143833
2132;2017;8228.87881
2132;2018;9574.760954
2132;2019;8786.641342
2132;2020;8605.399135
2132;2021;11923.628692
2132;2022;11172.446506
2132;2023;11066.488794
2132;2024;22507.233859
2132;2025;38895.088324
2161;2015;1925.526883
2161;2016;2047.936225
2161;2017;5842.915703
2161;2018;4655.33547
2161;2019;4804.000211
2161;2020;7545.237717
2161;2021;7574.133163
2161;2022;13324.116989
2161;2023;11952.853598
2161;2024;11009.812957
2161;2025;12250.476139
2180;2015;50554.416093
2180;2016;45803.303002
2180;2017;42708.398358
2180;2018;42684.530087
2180;2019;52906.061435
2180;2020;57546.800902
2180;2021;75419.552823
2180;2022;94859.845593
2180;2023;106182.919291
2180;2024;118309.626534
2180;2025;115553.223576
2181;2015;15153.729707
2181;2016;25570.849059
2181;2017;37893.782317
