kommun;year;value
1292;2018;44.117569
1292;2019;45.16016
1292;2021;33.309106
1292;2022;31.617538
1292;2023;27.502759
1292;2024;25.319648
1292;2025;22.776775
1293;2015;35.437415
1293;2016;35.852282
1293;2017;36.402478
1293;2018;36.324775
1293;2019;36.790455
1293;2021;38.058359
1293;2022;40.466144
1293;2023;40.068888
1293;2024;36.321125
1293;2025;35.942865
1315;2015;-7.558948
1315;2016;1.596751
1315;2017;5.419479
1315;2018;3.261679
1315;2019;2.310895
1315;2021;7.07216
1315;2022;7.334888
1315;2023;5.429334
1315;2024;28.860478
1315;2025;25.075639
1380;2015;62.098712
1380;2016;62.399741
1380;2017;64.430465
1380;2018;64.003407
1380;2019;64.100279
1380;2021;62.793576
1380;2022;62.081365
1380;2023;59.523165
1380;2024;57.988999
1380;2025;56.913044
1381;2015;23.002443
1381;2016;25.73745
1381;2017;27.009186
1381;2018;28.64324
1381;2019;31.115519
1381;2021;36.631998
1381;2022;39.695745
1381;2023;36.580275
1381;2024;35.525236
1381;2025;36.177021
1382;2015;10.805884
1382;2016;19.503593
1382;2017;21.67416
1382;2018;22.440404
1382;2019;18.992767
1382;2021;20.074549
1382;2022;19.604622
1382;2023;19.356638
1382;2024;18.345998
1382;2025;19.326092
1383;2015;22.297753
1383;2016;23.284483
1383;2017;24.148914
1383;2018;23.655693
1383;2019;24.426914
1383;2021;26.903054
1383;2022;27.009867
1383;2023;23.383717
1383;2024;21.206523
1383;2025;20.499434
1384;2015;28.296518
1384;2016;28.003674
1384;2017;28.75539
1384;2018;28.379933
1384;2019;27.501117
1384;2021;36.48897
1384;2022;38.81352
1384;2023;35.929352
1384;2024;37.419261
1384;2025;41.320323
1401;2015;26.200467
1401;2016;28.153752
1401;2017;29.328107
1401;2018;28.643807
1401;2019;30.799657
1401;2021;43.793785
1401;2022;54.788971
1401;2023;57.095626
1401;2024;54.135816
1401;2025;56.359873
1402;2015;16.844009
1402;2016;19.244722
1402;2017;28.982577
1402;2018;30.06524
1402;2019;33.221871
1402;2021;28.418007
1402;2022;21.018781
1402;2023;24.111043
1402;2024;25.871629
1402;2025;28.460553
1407;2015;7.32549
1407;2016;9.490226
1407;2017;11.565371
1407;2018;11.909319
1407;2019;13.343481
1407;2021;23.590011
1407;2022;31.082911
1407;2023;21.370175
1407;2024;20.485708
1407;2025;14.544055
1415;2015;-1.484677
1415;2016;6.609081
1415;2017;10.935909
1415;2018;14.787596
1415;2019;16.470626
1415;2021;25.836197
1415;2022;23.735202
1415;2023;23.437453
1415;2024;21.318918
1415;2025;23.665379
1419;2015;1.524212
1419;2016;4.335628
1419;2017;6.658535
1419;2018;8.29761
1419;2019;9.612592
1419;2021;19.45628
1419;2022;24.076807
1419;2023;26.461152
1419;2024;25.788462
1419;2025;30.873308
1421;2015;-9.949463
1421;2016;-8.244107
1421;2017;-4.518073
1421;2018;-0.294888
1421;2019;0.634861
1421;2021;9.281366
1421;2022;15.401315
1421;2023;16.322333
1421;2024;15.243099
1421;2025;16.534051
1427;2015;23.464899
1427;2016;28.080238
1427;2017;28.570473
1427;2018;36.412221
1427;2019;38.129102
1427;2021;42.316967
1427;2022;44.893395
1427;2023;42.684989
1427;2024;43.121045
1427;2025;44.268135
1430;2015;-7.724137
1430;2016;0.906371
1430;2017;9.535458
1430;2018;12.530995
1430;2019;16.262179
1430;2021;27.045396
1430;2022;25.511667
1430;2023;26.289292
1430;2024;26.555358
1430;2025;32.302274
1435;2015;10.797598
1435;2016;11.871024
1435;2017;13.721123
1435;2018;14.054223
1435;2019;13.623501
1435;2021;17.310411
1435;2022;19.693129
1435;2023;18.877998
1435;2024;18.174947
1435;2025;17.694565
1438;2015;11.991877
1438;2016;13.158817
1438;2017;19.091195
1438;2018;18.343361
1438;2019;15.498617
1438;2021;21.838235
1438;2022;27.873166
1438;2023;28.024732
1438;2024;20.759431
1438;2025;25.238393
1439;2015;-19.415972
1439;2016;-12.82698
1439;2017;-3.617695
1439;2018;-0.655946
1439;2019;-6.710252
1439;2021;-6.824181
1439;2022;2.745848
1439;2023;6.524952
1439;2024;2.240953
1439;2025;0.907042
1440;2015;15.04148
1440;2016;16.730002
1440;2017;18.587638
1440;2018;20.346892
1440;2019;24.289726
1440;2021;33.73739
1440;2022;40.342046
1440;2023;41.704253
1440;2024;42.291503
1440;2025;41.253853
1441;2015;16.028532
1441;2016;18.447959
1441;2017;18.254828
1441;2018;19.919989
1441;2019;21.495009
1441;2021;28.703775
1441;2022;29.443427
1441;2023;26.035324
1441;2024;24.956091
1441;2025;24.155729
1442;2015;9.704655
1442;2016;11.758093
1442;2017;14.147938
1442;2018;14.264613
1442;2019;13.113278
1442;2021;17.879309
1442;2022;20.573052
1442;2023;18.559859
1442;2024;17.102731
1442;2025;18.191015
1443;2015;9.419887
1443;2016;16.005812
1443;2017;19.892362
1443;2018;22.454297
1443;2019;24.560084
1443;2021;36.76347
1443;2022;43.609205
1443;2023;38.00649
1443;2024;37.786299
1443;2025;44.074653
1444;2015;0.214714
1444;2016;4.650531
1444;2017;8.199758
1444;2018;9.712104
1444;2019;12.630087
1444;2021;20.043169
1444;2022;22.326668
1444;2023;21.578692
1444;2024;17.731184
1444;2025;17.423172
1445;2015;15.099346
1445;2016;21.200071
1445;2017;24.802983
1445;2018;26.446944
1445;2019;27.969282
1445;2021;32.56108
1445;2022;37.268158
1445;2023;27.014147
1445;2024;23.644044
1445;2025;21.425056
1446;2015;4.917989
1446;2016;12.921081
1446;2017;19.068901
1446;2018;23.009391
1446;2019;25.414783
1446;2021;37.717751
1446;2022;41.999038
1446;2023;36.311987
1446;2024;28.575486
1446;2025;24.013254
1447;2015;-27.794956
1447;2016;-21.782186
1447;2017;-15.454834
1447;2018;-15.365209
1447;2019;-19.889043
1447;2021;-6.594685
1447;2022;2.878916
1447;2023;7.912623
1447;2024;5.683355
1447;2025;7.306777
1452;2015;18.812763
1452;2016;20.207424
1452;2017;22.37866
1452;2018;24.464124
1452;2019;24.780651
1452;2021;26.050672
1452;2022;29.943008
1452;2023;34.144993
1452;2024;35.537205
1452;2025;35.55591
1460;2015;5.720019
1460;2016;12.493635
1460;2017;15.210419
1460;2018;14.151159
1460;2019;11.706042
1460;2021;22.851998
1460;2022;25.368336
1460;2023;22.988631
1460;2024;21.527177
1460;2025;20.731201
1461;2015;-0.668339
1461;2016;9.893266
1461;2017;14.104319
1461;2018;15.113722
1461;2019;13.918242
1461;2021;19.976523
1461;2022;25.964538
1461;2023;26.479181
1461;2024;25.227108
1461;2025;28.365527
1462;2015;-28.620782
1462;2016;-29.774856
1462;2017;-20.64967
1462;2018;-18.771577
1462;2019;-20.924158
1462;2021;1.911634
1462;2022;-1.41371
1462;2023;-1.116107
1462;2024;1.549889
1462;2025;7.349361
1463;2015;36.136267
1463;2016;40.583366
1463;2017;43.348515
1463;2018;43.444975
1463;2019;44.874229
1463;2021;45.502006
1463;2022;44.894984
1463;2023;29.652559
1463;2024;27.813231
1463;2025;29.051892
1465;2015;10.294929
1465;2016;15.821754
1465;2017;18.516287
1465;2018;22.127805
1465;2019;25.450766
1465;2021;12.750185
1465;2022;15.719657
1465;2023;28.146657
1465;2024;27.988865
1465;2025;27.111821
1466;2015;35.215636
1466;2016;36.554022
1466;2017;40.384475
1466;2018;40.125118
1466;2019;41.087089
1466;2021;41.438159
1466;2022;45.397048
1466;2023;46.490383
1466;2024;43.591404
1466;2025;40.912789
1470;2015;29.405463
1470;2016;29.080604
1470;2017;32.265102
1470;2018;25.735549
1470;2019;23.522044
1470;2021;31.139593
1470;2022;31.745038
1470;2023;29.480152
1470;2024;28.398052
1470;2025;28.493079
1471;2015;7.527877
1471;2016;14.412578
1471;2017;16.083665
1471;2018;20.727031
1471;2019;26.585348
1471;2021;40.971167
1471;2022;35.431939
1471;2023;39.774204
1471;2024;38.94748
1471;2025;45.529539
1472;2015;23.891769
1472;2016;31.905208
1472;2017;35.415016
1472;2018;37.274412
1472;2019;37.25565
1472;2021;44.88482
1472;2022;36.842101
1472;2023;33.485107
1472;2024;26.438578
1472;2025;28.179782
1473;2015;13.761147
1473;2016;17.254774
1473;2017;20.77005
1473;2018;21.783179
1473;2019;20.147038
1473;2021;28.946869
1473;2022;30.905202
1473;2023;28.371034
1473;2024;25.944262
1473;2025;25.90985
1480;2015;12.554945
1480;2016;13.562726
1480;2017;15.020857
1480;2018;16.47588
1480;2019;17.119032
1480;2021;20.927598
1480;2022;24.335892
1480;2023;23.002294
1480;2024;21.90758
1480;2025;21.182515
1481;2015;38.256459
1481;2016;43.184375
1481;2017;43.81868
1481;2018;44.079808
1481;2019;46.369886
1481;2021;53.539528
1481;2022;54.06739
1481;2023;49.803218
1481;2024;44.432263
1481;2025;44.391779
1482;2015;10.511523
1482;2016;9.573439
1482;2017;9.106269
1482;2018;9.253513
1482;2019;11.254453
1482;2021;23.479826
1482;2022;27.473306
1482;2023;26.668593
1482;2024;26.784288
1482;2025;27.807705
1484;2015;-20.163643
1484;2016;-15.900121
1484;2017;-11.329919
1484;2018;-7.122214
1484;2019;-3.621364
1484;2021;5.077769
1484;2022;10.760427
1484;2023;13.40562
1484;2024;15.292197
1484;2025;17.89422
1485;2015;7.520367
1485;2016;11.071432
1485;2017;12.313537
1485;2018;12.835274
1485;2019;12.155821
1485;2021;17.843437
1485;2022;18.848515
1485;2023;18.770421
1485;2024;18.496645
1485;2025;18.75789
1486;2015;25.272259
1486;2016;28.119249
1486;2017;27.560862
1486;2018;25.219618
1486;2019;29.524711
1486;2021;31.978183
1486;2022;33.746018
1486;2023;33.049717
1486;2024;30.845781
1486;2025;32.448764
1487;2015;8.659073
1487;2016;14.051987
1487;2017;17.866305
1487;2018;18.198011
1487;2019;18.988768
1487;2021;27.762572
1487;2022;31.434951
1487;2023;30.280905
1487;2024;29.514324
1487;2025;27.815322
1488;2015;19.967173
1488;2016;24.948172
1488;2017;28.171091
1488;2018;28.260124
1488;2019;25.697074
1488;2021;34.093215
1488;2022;34.74888
1488;2023;39.0415
1488;2024;36.604294
1488;2025;40.776372
1489;2015;20.929547
1489;2016;21.141513
1489;2017;12.618086
1489;2018;13.649991
1489;2019;14.621229
1489;2021;18.745424
1489;2022;21.18701
1489;2023;22.456527
1489;2024;24.272522
1489;2025;25.302265
1490;2015;19.274529
1490;2016;19.904555
1490;2017;22.949057
1490;2018;21.138474
1490;2019;21.888821
1490;2021;25.016973
1490;2022;27.080009
1490;2023;27.012279
1490;2024;25.844486
1490;2025;26.55988
1491;2015;28.827893
1491;2016;31.773619
1491;2017;38.380184
1491;2018;39.913017
1491;2019;42.065323
1491;2021;45.756008
1491;2022;48.518422
1491;2023;46.892796
1491;2024;43.949391
1491;2025;40.329534
1492;2015;-26.732721
1492;2016;-13.162742
1492;2017;-4.416495
1492;2018;-4.045773
1492;2019;-1.00047
1492;2021;9.787836
1492;2022;12.987907
1492;2023;12.157297
1492;2024;5.690716
1492;2025;7.513655
1493;2015;-13.344284
1493;2016;-9.351927
1493;2017;-6.258943
1493;2018;-3.407138
1493;2019;-1.244198
1493;2021;4.113544
1493;2022;6.410004
1493;2023;6.473979
1493;2024;7.024135
1493;2025;8.827753
1494;2015;32.955608
1494;2016;34.651472
1494;2017;31.938404
1494;2018;30.755713
1494;2019;38.740134
1494;2021;43.937865
1494;2022;43.028597
1494;2023;45.186238
1494;2024;45.839892
1494;2025;46.284827
1495;2015;7.873358
1495;2016;12.907681
1495;2017;14.376386
1495;2018;15.077565
1495;2019;14.724263
1495;2021;18.907314
1495;2022;22.421876
1495;2023;20.988193
1495;2024;17.383421
1495;2025;17.334451
1496;2015;36.296818
1496;2016;38.748211
1496;2017;28.036466
1496;2018;26.912674
1496;2019;26.788655
1496;2021;29.969967
1496;2022;30.431304
1496;2023;29.611157
1496;2024;29.863017
1496;2025;30.372262
1497;2015;15.388395
1497;2016;18.047859
1497;2017;19.40877
1497;2018;22.221452
1497;2019;23.295214
1497;2021;24.721368
1497;2022;29.460005
1497;2023;28.911102
1497;2024;21.451858
1497;2025;22.582892
1498;2015;29.339269
1498;2016;36.587451
1498;2017;37.533972
1498;2018;39.495269
1498;2019;39.125612
1498;2021;40.791436
1498;2022;45.849874
1498;2023;44.485568
1498;2024;41.268505
1498;2025;42.778552
1499;2015;5.869833
1499;2016;10.014887
1499;2017;14.66395
1499;2018;14.35359
1499;2019;15.545594
1499;2021;20.198271
1499;2022;24.739449
1499;2023;24.015555
1499;2024;22.073391
1499;2025;23.57385
1715;2015;1.359086
1715;2016;8.784738
1715;2017;10.613608
1715;2018;13.625703
1715;2019;15.671712
1715;2021;18.662201
1715;2022;17.516679
1715;2023;14.265789
1715;2024;12.15411
1715;2025;16.552141
1730;2015;36.805148
1730;2016;38.292992
1730;2017;36.362922
1730;2018;32.094748
1730;2019;32.065928
1730;2021;31.614332
1730;2022;30.929477
1730;2023;22.161069
1730;2024;19.943391
1730;2025;21.094809
1737;2015;-7.774399
1737;2016;-3.415414
1737;2017;-0.416167
1737;2018;3.329335
1737;2019;2.647391
1737;2021;9.397148
1737;2022;12.814961
1737;2023;13.88838
1737;2024;14.715793
1737;2025;19.749692
1760;2015;-28.582555
1760;2016;-23.667911
1760;2017;-22.936476
1760;2018;-18.943259
1760;2019;-27.659564
1760;2021;-17.614565
1760;2022;-13.52936
1760;2023;-10.871294
1760;2024;-8.280907
1760;2025;-9.489989
1761;2015;0.996118
1761;2016;3.942728
1761;2017;6.940257
1761;2018;5.311016
1761;2019;5.006882
1761;2021;5.384476
1761;2022;8.697417
1761;2023;10.847789
1761;2024;12.170993
1761;2025;15.519922
1762;2015;-3.105815
1762;2016;9.047716
1762;2017;14.380517
1762;2018;13.079267
1762;2019;19.679835
1762;2021;26.445976
1762;2022;27.169439
1762;2023;27.807353
1762;2024;25.605866
1762;2025;28.048038
1763;2015;10.069136
1763;2016;12.649901
1763;2017;16.486817
1763;2018;17.562053
1763;2019;18.511332
1763;2021;26.088704
1763;2022;26.245176
1763;2023;24.634398
1763;2024;22.549055
1763;2025;23.858666
1764;2015;-26.783053
1764;2016;-22.834484
1764;2017;-20.862555
1764;2018;-15.799675
1764;2019;-13.396501
1764;2021;-4.688365
1764;2022;1.636354
1764;2023;5.136939
1764;2024;6.907211
1764;2025;8.263822
1765;2015;23.949791
1765;2016;28.645471
1765;2017;32.735467
1765;2018;35.287378
1765;2019;36.124231
1765;2021;41.086025
1765;2022;42.471336
1765;2023;38.841559
1765;2024;38.595632
1765;2025;39.611211
1766;2015;9.83802
1766;2016;15.567294
1766;2017;19.672249
1766;2018;23.061302
1766;2019;25.931661
1766;2021;28.035713
1766;2022;33.943584
1766;2023;34.067365
1766;2024;28.750723
1766;2025;31.546267
1780;2015;21.245662
1780;2016;23.597598
1780;2017;24.879671
1780;2018;26.338962
1780;2019;26.389006
1780;2021;28.222678
1780;2022;28.982944
1780;2023;26.275248
1780;2024;25.790586
1780;2025;26.048432
1781;2015;13.423544
1781;2016;20.821559
1781;2017;26.764875
1781;2018;32.651982
1781;2019;30.353002
1781;2021;36.690355
1781;2022;40.478813
1781;2023;37.543324
1781;2024;33.706437
1781;2025;31.020014
1782;2015;-19.029433
1782;2016;-15.698178
1782;2017;-13.060492
1782;2018;-12.420245
1782;2019;-15.595442
1782;2021;-9.80474
1782;2022;-4.831372
1782;2023;-4.581956
1782;2024;-4.644303
1782;2025;-4.227347
1783;2015;-21.316977
1783;2016;-14.274811
1783;2017;-10.878833
1783;2018;-6.349076
1783;2019;-2.587599
1783;2021;11.02646
1783;2022;17.251987
1783;2023;23.925474
1783;2024;17.507151
1783;2025;18.095321
1784;2015;45.666153
1784;2016;48.501787
1784;2017;50.30467
1784;2018;51.346186
1784;2019;52.298005
1784;2021;57.018749
1784;2022;56.784428
1784;2023;53.245407
1784;2024;53.200416
1784;2025;40.73392
1785;2015;16.334789
1785;2016;22.379584
1785;2017;29.847868
1785;2018;27.265421
1785;2019;23.446972
1785;2021;27.764745
1785;2022;28.411941
1785;2023;25.306613
1785;2024;19.271893
1785;2025;21.774031
1814;2015;17.705356
1814;2016;22.162929
1814;2017;33.374314
1814;2018;37.204554
1814;2019;43.645204
1814;2021;50.860054
1814;2022;53.016662
1814;2023;29.296057
1814;2024;30.112592
1814;2025;34.911381
1860;2015;-74.085878
1860;2016;-55.595549
1860;2017;-45.449831
1860;2018;-44.163899
1860;2019;-45.059479
1860;2021;-10.341636
1860;2022;1.883116
1860;2023;-4.45181
1860;2024;-5.503007
1860;2025;-2.525621
1861;2015;-25.434139
1861;2016;-20.21591
1861;2017;-13.855991
1861;2018;-12.357515
1861;2019;-6.991936
1861;2021;10.46931
1861;2022;16.651518
1861;2023;14.11265
1861;2024;13.765811
1861;2025;15.144018
1862;2015;-35.251803
1862;2016;-29.72003
1862;2017;-28.449909
1862;2018;-27.691095
1862;2019;-39.237454
1862;2021;-30.234104
1862;2022;-20.123368
1862;2023;-21.508606
1862;2024;-22.614543
1862;2025;-19.914757
1863;2015;-25.661673
1863;2016;-14.18074
1863;2017;-9.240845
1863;2018;-0.654571
1863;2019;1.182707
1863;2021;13.459283
1863;2022;17.304695
1863;2023;15.733993
1863;2024;11.820284
1863;2025;11.404319
1864;2015;3.675311
1864;2016;12.822244
1864;2017;17.223285
1864;2018;21.393879
1864;2019;27.708057
1864;2021;34.328614
1864;2022;38.211752
1864;2023;34.873663
1864;2024;36.284781
1864;2025;38.125976
1880;2015;18.259563
1880;2016;20.833746
1880;2017;21.395994
1880;2018;21.432137
1880;2019;22.889665
1880;2021;25.382835
1880;2022;25.128284
1880;2023;25.376174
1880;2024;25.685102
1880;2025;25.736156
1881;2015;46.597862
1881;2016;42.840365
1881;2017;48.076395
1881;2018;51.062434
1881;2019;54.692392
1881;2021;61.430492
1881;2022;65.795227
1881;2023;69.382716
1881;2024;53.767478
1881;2025;54.086265
1882;2015;-0.660164
1882;2016;5.243909
1882;2017;14.071034
1882;2018;16.294101
1882;2019;16.21157
1882;2021;18.177639
1882;2022;17.716078
1882;2023;14.278841
1882;2024;8.432043
1882;2025;8.729182
1883;2015;12.454971
1883;2016;19.096167
1883;2017;24.873623
1883;2018;28.463215
1883;2019;29.55735
1883;2021;37.963847
1883;2022;42.207211
1883;2023;42.1344
1883;2024;41.090741
1883;2025;37.512416
1884;2015;-24.762481
1884;2016;-15.542233
1884;2017;-6.409914
1884;2018;-2.181256
1884;2019;-0.716177
1884;2021;13.243238
1884;2022;20.995838
1884;2023;17.400569
1884;2024;15.882655
1884;2025;18.824474
1885;2015;-7.076302
1885;2016;2.083636
1885;2017;7.24933
1885;2018;14.008916
1885;2019;18.377608
1885;2021;26.115352
1885;2022;32.932436
1885;2023;21.141283
1885;2024;17.88071
1885;2025;17.175219
1904;2015;24.256352
1904;2016;31.189987
1904;2017;33.824566
1904;2018;37.902008
1904;2019;43.536173
1904;2021;46.462931
1904;2022;47.076246
1904;2023;46.203441
1904;2024;46.293775
1904;2025;45.888137
1907;2015;-20.935156
1907;2016;-10.30936
1907;2017;-4.225838
1907;2018;-1.446023
1907;2019;3.340895
1907;2021;16.433082
1907;2022;21.793611
1907;2023;22.714164
1907;2024;46.75611
1907;2025;29.021445
1960;2015;17.405517
1960;2016;20.884219
1960;2017;25.419346
1960;2018;27.999033
1960;2019;30.783546
1960;2021;26.156162
1960;2022;30.555648
1960;2023;31.46158
1960;2024;31.397564
1960;2025;16.740466
1961;2015;29.963279
1961;2016;27.739234
1961;2017;29.281365
1961;2018;28.67091
1961;2019;32.519156
1961;2021;40.279791
1961;2022;39.365036
1961;2023;40.029262
1961;2024;38.26766
1961;2025;36.870636
1962;2015;-34.680568
1962;2016;-22.318871
1962;2017;-11.502198
1962;2018;-14.512561
1962;2019;-9.481239
1962;2021;9.578567
1962;2022;16.67111
1962;2023;17.948075
1962;2024;17.249163
1962;2025;16.634922
1980;2015;19.336954
1980;2016;21.069105
1980;2017;23.372105
1980;2018;24.808044
1980;2019;26.775
1980;2021;27.880986
1980;2022;28.834173
1980;2023;30.174775
1980;2024;30.534733
1980;2025;31.723183
1981;2015;4.938461
1981;2016;11.065908
1981;2017;16.912445
1981;2018;13.211002
1981;2019;11.713813
1981;2021;16.262128
1981;2022;16.652987
1981;2023;12.367327
1981;2024;10.671836
1981;2025;11.745178
1982;2015;30.465214
1982;2016;34.695205
1982;2017;37.38668
1982;2018;42.340471
1982;2019;47.459072
1982;2021;48.537985
1982;2022;47.422054
1982;2023;47.194685
1982;2024;44.210747
1982;2025;40.829968
1983;2015;9.888162
1983;2016;10.125545
1983;2017;11.111957
1983;2018;14.686631
1983;2019;16.576454
1983;2021;25.973224
1983;2022;28.172989
1983;2023;27.052376
1983;2024;23.415205
1983;2025;19.513673
1984;2015;17.842323
1984;2016;22.750247
1984;2017;23.618947
1984;2018;23.497306
1984;2019;25.004667
1984;2021;33.822611
1984;2022;43.186747
1984;2023;45.023573
1984;2024;42.97714
1984;2025;45.434539
2021;2015;8.613329
2021;2016;10.626467
2021;2017;13.419824
2021;2018;12.066242
2021;2019;7.617478
2021;2021;21.016062
2021;2022;22.050181
2021;2023;16.697073
2021;2024;8.702305
2021;2025;9.008777
2023;2015;-0.338871
2023;2016;1.893151
2023;2017;2.485034
2023;2018;6.350131
2023;2019;12.946051
2023;2021;24.78225
2023;2022;26.548919
2023;2023;23.941949
2023;2024;21.314063
2023;2025;21.249679
2026;2015;-7.80295
2026;2016;-3.738964
2026;2017;-0.570689
2026;2018;1.736836
2026;2019;4.56306
2026;2021;12.980481
2026;2022;13.861156
2026;2023;13.309147
2026;2024;12.408407
2026;2025;13.526446
2029;2015;3.484898
2029;2016;7.974016
2029;2017;11.698666
2029;2018;10.744668
2029;2019;11.662674
2029;2021;16.393298
2029;2022;19.016863
2029;2023;19.374455
2029;2024;18.380469
2029;2025;37.927876
2031;2015;-11.770805
2031;2016;-2.64985
2031;2017;-0.666794
2031;2018;-1.227957
2031;2019;-1.796288
2031;2021;19.819809
2031;2022;34.277776
2031;2023;33.357459
2031;2024;28.870989
2031;2025;51.941715
2034;2015;-0.043647
2034;2016;6.018261
2034;2017;14.457278
2034;2018;19.859028
2034;2019;22.531215
2034;2021;36.449332
2034;2022;41.018687
2034;2023;41.595197
2034;2024;34.751282
2034;2025;33.574301
2039;2015;1.499214
2039;2016;4.95764
2039;2017;3.289966
2039;2018;6.722352
2039;2019;10.042074
2039;2021;21.697539
2039;2022;29.493832
2039;2023;32.765639
2039;2024;31.818591
2039;2025;33.019905
2061;2015;-59.099997
2061;2016;-46.867287
2061;2017;-36.061008
2061;2018;-27.226724
2061;2019;-20.38315
2061;2021;-5.361847
2061;2022;2.701257
2061;2023;6.422295
2061;2024;11.037678
2061;2025;18.451873
2062;2015;18.019714
2062;2016;21.892904
2062;2017;24.695519
2062;2018;26.352879
2062;2019;26.215293
2062;2021;30.735619
2062;2022;34.358325
2062;2023;32.341473
2062;2024;27.908885
2062;2025;19.910249
2080;2015;-14.197241
2080;2016;-7.273164
2080;2017;-0.934815
2080;2018;2.576617
2080;2019;5.863514
2080;2021;12.324116
2080;2022;14.625048
2080;2023;13.348424
2080;2024;13.571517
2080;2025;14.54536
2081;2015;20.360436
2081;2016;27.427022
2081;2017;29.110743
2081;2018;29.585248
2081;2019;29.714755
2081;2021;37.65656
2081;2022;41.321977
2081;2023;40.132545
2081;2024;33.962583
2081;2025;16.918123
2082;2015;24.446832
2082;2016;28.811134
2082;2017;28.162945
2082;2018;26.726103
2082;2019;27.561682
2082;2021;30.055219
2082;2022;27.672236
2082;2023;24.995329
2082;2024;21.788001
2082;2025;23.123815
2083;2015;-7.866249
2083;2016;6.605359
2083;2017;9.993185
2083;2018;12.361168
2083;2019;11.17843
2083;2021;27.168854
2083;2022;38.522874
2083;2023;33.910334
2083;2024;33.954051
2083;2025;34.60251
2084;2015;-15.076507
2084;2016;-9.038387
2084;2017;-5.734297
2084;2018;-2.892638
2084;2019;-1.133003
2084;2021;8.096468
2084;2022;10.551674
2084;2023;7.969846
2084;2024;7.760636
2084;2025;8.445185
2085;2015;2.072125
2085;2016;7.82839
2085;2017;10.954719
2085;2018;12.068337
2085;2019;22.095521
2085;2021;24.023469
2085;2022;26.233838
2085;2023;26.758069
2085;2024;28.148994
2085;2025;32.005431
2101;2015;-11.776028
2101;2016;-8.312676
2101;2017;-5.693871
2101;2018;-1.533691
2101;2019;0.419978
2101;2021;8.037666
2101;2022;14.960447
2101;2023;13.266225
2101;2024;9.619341
2101;2025;7.686881
2104;2015;-7.080441
2104;2016;2.310549
2104;2017;-2.971434
2104;2018;-8.325978
2104;2019;-6.547967
2104;2021;1.390822
2104;2022;8.381365
2104;2023;5.307612
2104;2024;-6.709278
2104;2025;-4.991153
2121;2015;10.986999
2121;2016;22.904578
2121;2017;23.484444
2121;2018;20.062956
2121;2019;21.355294
2121;2021;21.743835
2121;2022;24.53803
2121;2023;23.953939
2121;2024;23.070346
2121;2025;22.193774
2132;2015;-31.647893
2132;2016;-18.754647
2132;2017;-19.919189
2132;2018;-13.12424
2132;2019;-8.657046
2132;2021;15.09483
2132;2022;24.403561
2132;2023;26.12186
2132;2024;23.758542
2132;2025;22.083343
2161;2015;2.870159
2161;2016;4.505782
2161;2017;3.935638
2161;2018;5.413345
2161;2019;6.449229
2161;2021;15.809404
2161;2022;20.367454
2161;2023;22.355606
2161;2024;22.1777
2161;2025;23.581097
2180;2015;17.879902
2180;2016;22.273046
2180;2017;23.926532
2180;2018;25.189879
2180;2019;25.317415
2180;2021;25.950877
2180;2022;22.661118
2180;2023;19.013025
2180;2024;17.068108
2180;2025;19.419519
2181;2015;0.792626
2181;2016;4.834798
2181;2017;5.448409
2181;2018;5.349857
2181;2019;4.559064
2181;2021;10.798183
2181;2022;15.373033
2181;2023;16.182026
2181;2024;13.529917
2181;2025;15.267009
2182;2015;-4.285944
2182;2016;1.620862
2182;2017;2.816669
2182;2018;3.569403
2182;2019;3.93393
2182;2021;7.036319
2182;2022;12.89789
2182;2023;10.431584
2182;2024;8.377275
2182;2025;10.269153
2183;2015;24.4991
2183;2016;30.360569
2183;2017;32.611946
2183;2018;35.662541
2183;2019;37.097978
2183;2021;36.946692
2183;2022;35.960682
2183;2023;33.324557
2183;2024;31.116638
2183;2025;29.622575
2184;2015;24.714625
2184;2016;31.484667
2184;2017;33.956064
2184;2018;33.361318
2184;2019;37.296571
2184;2021;43.844374
2184;2022;47.580741
2184;2023;48.03025
2184;2024;48.369706
2184;2025;45.548698
2260;2015;-28.975584
2260;2016;-12.161392
2260;2017;-9.310565
2260;2018;-7.090508
2260;2019;-5.352856
2260;2021;4.308781
2260;2022;10.745072
2260;2023;10.446115
2260;2024;5.062012
2260;2025;5.175332
2262;2015;-23.554645
2262;2016;-18.956539
2262;2017;-14.262948
2262;2018;-20.738097
2262;2019;-17.662435
2262;2021;-10.126179
2262;2022;-2.429533
2262;2023;18.366569
2262;2024;8.797365
2262;2025;-10.466914
2280;2015;-23.683629
2280;2016;-22.719182
2280;2017;-21.317405
2280;2018;-16.535046
2280;2019;-29.921439
2280;2021;-19.01773
2280;2022;-12.893622
2280;2023;-3.669223
2280;2024;-13.447674
2280;2025;-9.39478
2281;2015;2.485839
2281;2016;4.369145
2281;2017;5.814667
2281;2018;5.309425
2281;2019;4.933771
2281;2021;8.008134
2281;2022;12.38111
2281;2023;12.434826
2281;2024;10.922102
2281;2025;11.268072
2282;2015;-33.585115
2282;2016;-28.936192
2282;2017;-26.748038
2282;2018;-21.884495
2282;2019;-19.011623
2282;2021;-7.633508
2282;2022;-0.884459
2282;2023;-2.722987
2282;2024;-0.933364
2282;2025;2.914755
2283;2015;-11.096663
2283;2016;-1.696954
2283;2017;0.729143
2283;2018;3.036936
2283;2019;3.775038
2283;2021;8.169565
2283;2022;12.691128
